event_id,device_id,timestamp,latitude,longitude,city
EV00116,D037,2026-03-12 02:29:38,-5.12064,119.44759,Makassar
EV02639,D043,2026-03-12 02:50:21,-6.15836,106.84244,Jakarta
EV00797,D069,2026-03-12 02:55:08,-7.21805,112.75294,Surabaya
EV00131,D057,2026-03-12 03:54:58,-5.11518,119.47002,Makassar
EV01449,D073,2026-03-12 04:08:28,-6.10624,106.87886,Jakarta
EV00945,D042,2026-03-12 04:18:14,-6.82859,107.68534,Bandung
EV02240,D055,2026-03-12 04:50:49,-5.16242,119.48847,Makassar
EV00273,D059,2026-03-12 05:01:55,-7.2136,112.70075,Surabaya
EV02368,D072,2026-03-12 05:30:12,-5.16271,119.49527,Makassar
EV03233,D003,2026-03-12 05:30:40,-6.1818,106.8993,Jakarta
EV00585,D063,2026-03-12 05:51:14,-6.8956,107.5833,Bandung
EV00816,D062,2026-03-12 06:12:40,3.57593,98.6474,Medan
EV01995,D068,2026-03-12 06:20:04,-6.8372,107.63606,Bandung
EV02158,D074,2026-03-12 06:23:17,-7.24393,112.7294,Surabaya
EV00878,D005,2026-03-12 08:16:08,-6.89663,107.69962,Bandung
EV03953,D020,2026-03-12 08:46:02,-5.17768,119.41177,Makassar
EV03520,D039,2026-03-12 10:37:02,-5.15282,119.47972,Makassar
EV02146,D013,2026-03-12 10:50:52,-6.27059,106.85343,Jakarta
EV01436,D086,2026-03-12 11:06:13,-5.14645,119.41323,Makassar
EV00222,D026,2026-03-12 11:12:44,-6.8719,107.68515,Bandung
EV03569,D045,2026-03-12 12:07:59,-7.20326,112.78946,Surabaya
EV03962,D032,2026-03-12 12:13:22,-5.1681,119.4998,Makassar
EV00916,D029,2026-03-12 12:25:35,-6.81383,107.54641,Bandung
EV00755,D046,2026-03-12 12:30:23,-5.18822,119.41315,Makassar
EV02390,D053,2026-03-12 13:00:15,3.63783,98.64984,Medan
EV01606,D038,2026-03-12 13:43:16,-6.80307,107.54683,Bandung
EV00861,D090,2026-03-12 14:01:33,-6.86069,107.63352,Bandung
EV02623,D084,2026-03-12 14:24:39,-7.21499,112.72795,Surabaya
EV01020,D082,2026-03-12 15:09:19,-6.23938,106.70994,Jakarta
EV02330,D091,2026-03-12 15:42:46,-6.83809,107.64558,Bandung
EV01222,D043,2026-03-12 16:03:20,-6.22424,106.78715,Jakarta
EV02159,D061,2026-03-12 16:34:11,-6.89281,107.67707,Bandung
EV03042,D057,2026-03-12 16:44:06,-5.12049,119.45142,Makassar
EV01715,D074,2026-03-12 16:53:09,-7.20582,112.73149,Surabaya
EV03512,D022,2026-03-12 17:29:02,3.5573,98.6018,Medan
EV02277,D043,2026-03-12 17:35:15,-6.25771,106.74831,Jakarta
EV02443,D069,2026-03-12 18:47:55,-7.28587,112.74788,Surabaya
EV01543,D088,2026-03-12 18:56:29,-5.15416,119.46843,Makassar
EV03183,D090,2026-03-12 19:26:06,-6.85021,107.55615,Bandung
EV01228,D067,2026-03-12 19:31:25,-5.14964,119.4893,Makassar
EV03882,D070,2026-03-12 20:10:29,-7.25589,112.70747,Surabaya
EV01617,D036,2026-03-12 20:16:21,-6.2499,106.73145,Jakarta
EV00356,D058,2026-03-12 20:45:45,-5.11213,119.49317,Makassar
EV03664,D044,2026-03-12 21:15:46,-6.12252,106.77907,Jakarta
EV01214,D071,2026-03-12 21:19:54,-6.88998,107.60947,Bandung
EV00221,D036,2026-03-12 21:34:40,-6.2474,106.73194,Jakarta
EV01424,D065,2026-03-12 22:02:36,-7.29605,112.71332,Surabaya
EV02582,D070,2026-03-12 22:04:09,-7.24065,112.70332,Surabaya
EV01429,D013,2026-03-12 22:25:09,-6.13088,106.89738,Jakarta
EV03198,D083,2026-03-12 23:19:29,3.60801,98.68607,Medan
EV01496,D093,2026-03-12 23:21:46,-7.23786,112.73467,Surabaya
EV03550,D060,2026-03-13 02:30:07,-6.85011,107.53123,Bandung
EV01546,D033,2026-03-13 03:09:16,-5.18688,119.43077,Makassar
EV03613,D030,2026-03-13 03:17:11,3.68996,98.63152,Medan
EV00334,D003,2026-03-13 03:49:17,-6.16106,106.81358,Jakarta
EV00122,D025,2026-03-13 04:58:36,3.69098,98.61402,Medan
EV02687,D074,2026-03-13 05:16:11,-7.29025,112.71815,Surabaya
EV03255,D045,2026-03-13 05:23:09,-7.20098,112.76555,Surabaya
EV00952,D051,2026-03-13 05:56:37,-6.18977,106.87023,Jakarta
EV01455,D059,2026-03-13 07:17:46,-7.23994,112.79513,Surabaya
EV02753,D025,2026-03-13 08:22:31,3.60604,98.64134,Medan
EV01692,D074,2026-03-13 08:23:26,-7.24139,112.78939,Surabaya
EV02394,D013,2026-03-13 08:35:59,-6.248,106.73396,Jakarta
EV00514,D028,2026-03-13 08:56:27,-5.14775,119.46895,Makassar
EV01934,D022,2026-03-13 09:31:00,3.55809,98.66299,Medan
EV00928,D013,2026-03-13 09:53:10,-6.12452,106.71307,Jakarta
EV03730,D067,2026-03-13 10:43:58,-5.19223,119.41811,Makassar
EV03171,D044,2026-03-13 11:04:58,-6.14852,106.76845,Jakarta
EV00519,D017,2026-03-13 11:07:47,-5.12803,119.43165,Makassar
EV02263,D016,2026-03-13 11:29:49,-7.26375,112.71001,Surabaya
EV01223,D030,2026-03-13 11:37:08,3.53216,98.68721,Medan
EV02186,D062,2026-03-13 11:39:03,3.63183,98.66514,Medan
EV00219,D022,2026-03-13 11:43:57,3.61777,98.62552,Medan
EV00209,D063,2026-03-13 11:54:09,-6.8204,107.51141,Bandung
EV02642,D017,2026-03-13 14:07:33,-5.18638,119.43033,Makassar
EV01271,D013,2026-03-13 14:28:44,-6.25014,106.83373,Jakarta
EV01457,D029,2026-03-13 14:29:24,-6.83625,107.67024,Bandung
EV00631,D069,2026-03-13 14:31:50,-7.23359,112.75067,Surabaya
EV00253,D033,2026-03-13 14:33:38,-5.17075,119.46654,Makassar
EV03507,D010,2026-03-13 15:48:48,-5.11844,119.40014,Makassar
EV03203,D022,2026-03-13 16:17:25,3.66284,98.61653,Medan
EV03331,D070,2026-03-13 16:18:06,-7.28479,112.79497,Surabaya
EV03951,D072,2026-03-13 17:32:53,-5.1082,119.47101,Makassar
EV00842,D038,2026-03-13 18:47:24,-6.84072,107.50122,Bandung
EV02765,D055,2026-03-13 20:24:26,-5.16479,119.40355,Makassar
EV01294,D077,2026-03-13 21:00:40,-6.21729,106.75974,Jakarta
EV03426,D064,2026-03-13 21:58:04,-5.10317,119.41207,Makassar
EV00456,D018,2026-03-13 22:46:45,-6.27811,106.87,Jakarta
EV03131,D088,2026-03-13 23:11:56,-5.18906,119.42146,Makassar
EV00588,D060,2026-03-13 23:45:02,-6.89839,107.65627,Bandung
EV03617,D074,2026-03-13 23:48:47,-7.25179,112.76556,Surabaya
EV00753,D021,2026-03-13 23:51:33,3.68385,98.69673,Medan
EV00812,D067,2026-03-13 23:53:14,-5.1633,119.43161,Makassar
EV03939,D026,2026-03-14 00:50:57,-6.82219,107.63535,Bandung
EV01709,D015,2026-03-14 01:19:31,3.66437,98.66552,Medan
EV00684,D047,2026-03-14 02:00:58,-6.8999,107.63063,Bandung
EV03711,D043,2026-03-14 02:34:29,-6.24628,106.8756,Jakarta
EV00269,D058,2026-03-14 02:37:29,-5.15765,119.47598,Makassar
EV02091,D010,2026-03-14 03:24:46,-5.14201,119.48076,Makassar
EV01735,D004,2026-03-14 03:32:17,-7.20425,112.78908,Surabaya
EV03463,D005,2026-03-14 03:34:12,-6.80776,107.5933,Bandung
EV01234,D034,2026-03-14 03:43:48,3.68978,98.66111,Medan
EV03297,D089,2026-03-14 03:47:28,-7.23231,112.71089,Surabaya
EV01347,D055,2026-03-14 03:55:51,-5.16638,119.48545,Makassar
EV02384,D037,2026-03-14 04:13:16,-5.15935,119.48249,Makassar
EV00893,D060,2026-03-14 05:25:21,-6.83445,107.56467,Bandung
EV00468,D094,2026-03-14 05:51:29,-5.15897,119.45789,Makassar
EV01694,D021,2026-03-14 06:16:57,3.60847,98.6601,Medan
EV03161,D048,2026-03-14 07:07:32,-5.18923,119.43021,Makassar
EV01005,D006,2026-03-14 07:12:22,-7.242,112.75398,Surabaya
EV02043,D006,2026-03-14 08:13:19,-7.22795,112.74391,Surabaya
EV00692,D092,2026-03-14 08:21:27,-6.89312,107.50711,Bandung
EV03433,D080,2026-03-14 08:22:45,-7.21539,112.78648,Surabaya
EV00637,D018,2026-03-14 08:27:24,-6.1184,106.77755,Jakarta
EV01026,D034,2026-03-14 08:45:13,3.68683,98.604,Medan
EV02551,D059,2026-03-14 08:53:03,-7.23405,112.71261,Surabaya
EV00943,D025,2026-03-14 09:06:20,3.58186,98.63778,Medan
EV01049,D008,2026-03-14 09:18:11,-6.14464,106.72198,Jakarta
EV00641,D038,2026-03-14 10:10:57,-6.87233,107.51854,Bandung
EV02785,D045,2026-03-14 10:13:16,-7.2503,112.77523,Surabaya
EV01608,D086,2026-03-14 10:49:48,-5.10153,119.48353,Makassar
EV00947,D061,2026-03-14 11:06:52,-6.88999,107.57361,Bandung
EV02040,D044,2026-03-14 11:10:22,-6.11628,106.77475,Jakarta
EV01167,D018,2026-03-14 11:19:54,-6.25114,106.71209,Jakarta
EV02626,D017,2026-03-14 11:28:29,-5.15119,119.42056,Makassar
EV00283,D074,2026-03-14 12:00:29,-7.22357,112.76845,Surabaya
EV01941,D064,2026-03-14 12:01:16,-5.10145,119.41697,Makassar
EV03381,D057,2026-03-14 12:11:43,-5.12653,119.45018,Makassar
EV03444,D062,2026-03-14 12:16:00,3.58722,98.60171,Medan
EV01577,D057,2026-03-14 12:16:58,-5.17132,119.44895,Makassar
EV02512,D072,2026-03-14 12:17:32,-5.189,119.45167,Makassar
EV00362,D053,2026-03-14 12:19:06,3.64178,98.64543,Medan
EV01893,D032,2026-03-14 12:23:59,-5.13056,119.47334,Makassar
EV00319,D026,2026-03-14 12:34:32,-6.80669,107.66875,Bandung
EV01956,D081,2026-03-14 12:40:50,-5.11665,119.43838,Makassar
EV01559,D084,2026-03-14 13:03:11,-7.20606,112.72059,Surabaya
EV02005,D002,2026-03-14 13:09:58,-6.89817,107.6334,Bandung
EV01343,D001,2026-03-14 13:57:53,-7.27863,112.7403,Surabaya
EV02879,D065,2026-03-14 14:24:26,-7.20959,112.79281,Surabaya
EV02583,D003,2026-03-14 14:29:50,-6.19217,106.88871,Jakarta
EV02244,D032,2026-03-14 14:52:38,-5.18775,119.4293,Makassar
EV00651,D061,2026-03-14 14:55:13,-6.89246,107.51173,Bandung
EV02050,D091,2026-03-14 15:45:27,-6.83953,107.67917,Bandung
EV01410,D094,2026-03-14 16:39:22,-5.18318,119.46748,Makassar
EV00891,D002,2026-03-14 16:44:58,-6.85106,107.5048,Bandung
EV03027,D086,2026-03-14 17:10:06,-5.16595,119.45126,Makassar
EV03852,D089,2026-03-14 17:10:19,-7.21573,112.78633,Surabaya
EV03011,D004,2026-03-14 17:10:40,-7.23199,112.79352,Surabaya
EV01749,D001,2026-03-14 18:21:25,-7.28486,112.71232,Surabaya
EV01384,D063,2026-03-14 18:24:48,-6.80829,107.69581,Bandung
EV03830,D003,2026-03-14 18:44:57,-6.12798,106.7905,Jakarta
EV03949,D017,2026-03-14 18:47:16,-5.16073,119.44208,Makassar
EV02987,D021,2026-03-14 20:09:46,3.61106,98.68184,Medan
EV03931,D070,2026-03-14 20:22:44,-7.26084,112.71731,Surabaya
EV00026,D077,2026-03-14 20:23:26,-6.17373,106.72185,Jakarta
EV02776,D048,2026-03-14 20:33:51,-5.1482,119.41933,Makassar
EV02233,D051,2026-03-14 21:22:54,-6.20985,106.78805,Jakarta
EV02001,D061,2026-03-14 21:26:43,-6.86406,107.51641,Bandung
EV00611,D004,2026-03-14 21:44:28,-7.21461,112.73474,Surabaya
EV02370,D068,2026-03-14 22:37:32,-6.8773,107.69759,Bandung
EV02860,D075,2026-03-14 23:03:12,-7.29055,112.76732,Surabaya
EV02754,D036,2026-03-15 00:47:53,-6.14575,106.8792,Jakarta
EV00083,D033,2026-03-15 03:20:15,-5.17771,119.49576,Makassar
EV00573,D028,2026-03-15 03:55:33,-5.14273,119.4591,Makassar
EV00739,D047,2026-03-15 04:08:56,-6.85334,107.60736,Bandung
EV00527,D060,2026-03-15 04:40:44,-6.81647,107.62734,Bandung
EV03839,D054,2026-03-15 05:06:11,-5.114,119.4826,Makassar
EV03115,D095,2026-03-15 05:28:46,-7.22757,112.70532,Surabaya
EV01852,D018,2026-03-15 06:20:35,-6.16106,106.84389,Jakarta
EV00463,D093,2026-03-15 06:30:46,-7.21174,112.76031,Surabaya
EV01308,D070,2026-03-15 06:38:35,-7.20187,112.72588,Surabaya
EV01874,D020,2026-03-15 06:44:24,-5.10618,119.42619,Makassar
EV02996,D033,2026-03-15 06:45:10,-5.13139,119.43285,Makassar
EV02834,D075,2026-03-15 07:04:39,-7.21075,112.78984,Surabaya
EV00924,D074,2026-03-15 07:10:19,-7.20109,112.78915,Surabaya
EV01623,D056,2026-03-15 07:18:08,-7.22303,112.74671,Surabaya
EV02128,D050,2026-03-15 07:34:09,-5.12049,119.40843,Makassar
EV00734,D002,2026-03-15 07:37:21,-6.83797,107.59854,Bandung
EV02038,D001,2026-03-15 08:59:36,-7.25456,112.77533,Surabaya
EV02619,D040,2026-03-15 10:33:06,-5.11895,119.43014,Makassar
EV03582,D008,2026-03-15 11:12:50,-6.15353,106.70476,Jakarta
EV02674,D045,2026-03-15 11:16:37,-7.27884,112.78623,Surabaya
EV00233,D040,2026-03-15 12:15:48,-5.10678,119.42501,Makassar
EV02138,D013,2026-03-15 12:42:23,-6.24219,106.82851,Jakarta
EV03890,D012,2026-03-15 13:47:02,-6.24714,106.87323,Jakarta
EV01095,D056,2026-03-15 13:54:01,-7.21449,112.74049,Surabaya
EV01561,D069,2026-03-15 13:57:58,-7.25998,112.79748,Surabaya
EV03967,D080,2026-03-15 14:00:32,-7.27775,112.74046,Surabaya
EV00746,D030,2026-03-15 14:52:55,3.66576,98.61124,Medan
EV03327,D083,2026-03-15 15:58:00,3.6311,98.674,Medan
EV00677,D074,2026-03-15 16:35:53,-7.23615,112.71239,Surabaya
EV03625,D014,2026-03-15 17:17:42,-7.24822,112.75666,Surabaya
EV00185,D063,2026-03-15 18:23:45,-6.89856,107.53651,Bandung
EV00200,D031,2026-03-15 18:41:35,3.66811,98.62501,Medan
EV00186,D048,2026-03-15 18:45:41,-5.15549,119.43012,Makassar
EV03038,D044,2026-03-15 18:49:28,-6.11206,106.85436,Jakarta
EV02388,D086,2026-03-15 18:57:33,-5.12425,119.44007,Makassar
EV02836,D040,2026-03-15 19:22:13,-5.1546,119.47837,Makassar
EV03925,D046,2026-03-15 19:48:34,-5.10451,119.41236,Makassar
EV01944,D086,2026-03-15 20:53:02,-5.19512,119.48206,Makassar
EV03296,D007,2026-03-15 22:44:22,-5.14272,119.48243,Makassar
EV01999,D034,2026-03-15 22:45:18,3.6318,98.69096,Medan
EV02375,D044,2026-03-15 23:22:46,-6.22185,106.84472,Jakarta
EV00941,D009,2026-03-16 00:14:41,3.60092,98.64504,Medan
EV00713,D091,2026-03-16 01:47:19,-6.88488,107.631,Bandung
EV03282,D063,2026-03-16 01:53:10,-6.8992,107.64532,Bandung
EV02333,D040,2026-03-16 01:55:28,-5.11632,119.4948,Makassar
EV02801,D016,2026-03-16 02:18:33,-7.2468,112.79751,Surabaya
EV01950,D084,2026-03-16 02:33:23,-7.26058,112.70573,Surabaya
EV02270,D037,2026-03-16 03:20:41,-5.11775,119.48951,Makassar
EV02362,D077,2026-03-16 03:21:19,-6.1341,106.75328,Jakarta
EV01963,D046,2026-03-16 04:06:33,-5.17757,119.48819,Makassar
EV03338,D084,2026-03-16 04:08:23,-7.26436,112.70164,Surabaya
EV03768,D034,2026-03-16 04:21:12,3.62625,98.65514,Medan
EV03044,D044,2026-03-16 04:28:23,-6.13449,106.76388,Jakarta
EV01721,D090,2026-03-16 05:26:25,-6.85824,107.64039,Bandung
EV00466,D090,2026-03-16 05:49:25,-6.86762,107.60404,Bandung
EV03313,D047,2026-03-16 07:34:16,-6.89952,107.63869,Bandung
EV03394,D011,2026-03-16 07:45:13,-6.82205,107.53437,Bandung
EV01954,D010,2026-03-16 08:35:35,-5.15585,119.43996,Makassar
EV00367,D024,2026-03-16 10:30:53,3.65003,98.60777,Medan
EV02875,D004,2026-03-16 10:37:15,-7.21025,112.73414,Surabaya
EV01878,D084,2026-03-16 10:59:32,-7.24337,112.7708,Surabaya
EV03006,D037,2026-03-16 12:09:24,-5.16538,119.41585,Makassar
EV00976,D092,2026-03-16 12:55:59,-6.80737,107.52153,Bandung
EV02114,D086,2026-03-16 13:53:01,-5.19579,119.49296,Makassar
EV03383,D091,2026-03-16 14:58:03,-6.8628,107.57307,Bandung
EV03236,D058,2026-03-16 16:07:48,-5.17826,119.40348,Makassar
EV00959,D075,2026-03-16 16:55:46,-7.28897,112.75421,Surabaya
EV00329,D011,2026-03-16 17:07:46,-6.81924,107.66992,Bandung
EV02604,D080,2026-03-16 17:20:04,-7.2052,112.74284,Surabaya
EV01829,D095,2026-03-16 17:38:08,-7.2324,112.70116,Surabaya
EV03964,D075,2026-03-16 19:17:20,-7.2345,112.71128,Surabaya
EV02577,D081,2026-03-16 19:21:20,-5.19366,119.41319,Makassar
EV00565,D004,2026-03-16 19:47:38,-7.2281,112.70672,Surabaya
EV02467,D062,2026-03-16 19:48:37,3.69277,98.67628,Medan
EV02571,D060,2026-03-16 22:00:31,-6.88942,107.52831,Bandung
EV00512,D015,2026-03-16 22:04:11,3.68625,98.65798,Medan
EV00232,D082,2026-03-16 22:35:42,-6.29131,106.83268,Jakarta
EV00743,D020,2026-03-16 23:40:33,-5.1109,119.44902,Makassar
EV03116,D038,2026-03-16 23:40:47,-6.86836,107.62819,Bandung
EV03879,D015,2026-03-16 23:45:27,3.64487,98.6138,Medan
EV02644,D012,2026-03-17 00:02:47,-6.18747,106.76063,Jakarta
EV03631,D082,2026-03-17 00:12:46,-6.15836,106.75956,Jakarta
EV03340,D049,2026-03-17 00:40:35,3.61348,98.68169,Medan
EV02697,D068,2026-03-17 01:14:34,-6.85112,107.65804,Bandung
EV01405,D027,2026-03-17 01:35:12,-6.85941,107.67279,Bandung
EV02826,D037,2026-03-17 01:56:09,-5.16846,119.48737,Makassar
EV02920,D003,2026-03-17 01:58:04,-6.25881,106.83038,Jakarta
EV02255,D069,2026-03-17 02:06:31,-7.25807,112.78736,Surabaya
EV03644,D043,2026-03-17 02:22:44,-6.26671,106.75018,Jakarta
EV03958,D007,2026-03-17 02:36:05,-5.11378,119.42291,Makassar
EV00467,D071,2026-03-17 03:08:57,-6.8701,107.51424,Bandung
EV00332,D060,2026-03-17 03:47:32,-6.80079,107.57068,Bandung
EV03043,D072,2026-03-17 04:04:37,-5.19637,119.43482,Makassar
EV01927,D025,2026-03-17 04:13:35,3.66486,98.67244,Medan
EV00033,D011,2026-03-17 04:18:05,-6.82863,107.67805,Bandung
EV00422,D071,2026-03-17 04:25:03,-6.81029,107.57284,Bandung
EV01275,D054,2026-03-17 06:05:22,-5.19687,119.49902,Makassar
EV01340,D053,2026-03-17 07:04:40,3.66496,98.68035,Medan
EV02285,D065,2026-03-17 07:09:05,-7.29211,112.72923,Surabaya
EV01370,D055,2026-03-17 07:13:16,-5.11205,119.48563,Makassar
EV01409,D022,2026-03-17 07:18:17,3.54041,98.60362,Medan
EV02177,D031,2026-03-17 08:10:58,3.68582,98.60144,Medan
EV02419,D046,2026-03-17 08:23:26,-5.1208,119.48505,Makassar
EV00477,D050,2026-03-17 09:29:08,-5.12151,119.46957,Makassar
EV00541,D082,2026-03-17 10:14:46,-6.28789,106.71757,Jakarta
EV00240,D046,2026-03-17 10:41:35,-5.16703,119.46129,Makassar
EV02445,D013,2026-03-17 10:54:08,-6.2057,106.74035,Jakarta
EV03988,D013,2026-03-17 10:55:18,-6.15513,106.88013,Jakarta
EV02449,D029,2026-03-17 11:31:46,-6.84717,107.54454,Bandung
EV02182,D072,2026-03-17 12:18:35,-5.13326,119.48784,Makassar
EV02656,D090,2026-03-17 12:37:55,-6.888,107.59416,Bandung
EV00127,D029,2026-03-17 12:55:26,-6.85038,107.65218,Bandung
EV03040,D007,2026-03-17 13:02:15,-5.17486,119.42307,Makassar
EV02657,D074,2026-03-17 14:08:46,-7.29054,112.76461,Surabaya
EV00653,D071,2026-03-17 15:06:35,-6.86159,107.64292,Bandung
EV03921,D053,2026-03-17 15:14:05,3.6499,98.63428,Medan
EV01243,D083,2026-03-17 15:35:10,3.56961,98.66696,Medan
EV00854,D070,2026-03-17 15:40:38,-7.21136,112.76198,Surabaya
EV00179,D025,2026-03-17 16:00:36,3.5143,98.69843,Medan
EV01150,D026,2026-03-17 17:33:33,-6.80229,107.65181,Bandung
EV03242,D075,2026-03-17 18:17:22,-7.21756,112.73404,Surabaya
EV02587,D065,2026-03-17 18:43:23,-7.28433,112.74355,Surabaya
EV02058,D030,2026-03-17 19:24:14,3.54698,98.62321,Medan
EV03489,D030,2026-03-17 19:35:28,3.57964,98.60267,Medan
EV01130,D089,2026-03-17 19:47:42,-7.23265,112.7224,Surabaya
EV00078,D054,2026-03-17 20:12:40,-5.15593,119.43245,Makassar
EV01419,D092,2026-03-17 20:47:30,-6.87964,107.54359,Bandung
EV00305,D020,2026-03-17 20:54:19,-5.12853,119.43108,Makassar
EV01108,D032,2026-03-17 21:31:05,-5.14125,119.45717,Makassar
EV03305,D020,2026-03-17 21:45:08,-5.15926,119.47625,Makassar
EV03316,D075,2026-03-17 22:31:28,-7.282,112.71778,Surabaya
EV01854,D004,2026-03-17 22:36:45,-7.29946,112.7047,Surabaya
EV00461,D085,2026-03-17 22:40:41,3.60871,98.60086,Medan
EV00982,D071,2026-03-17 23:34:18,-6.8402,107.61787,Bandung
EV00536,D024,2026-03-18 00:38:27,3.57912,98.66829,Medan
EV03816,D029,2026-03-18 01:11:26,-6.89798,107.69501,Bandung
EV02196,D013,2026-03-18 01:14:00,-6.2581,106.86013,Jakarta
EV01632,D048,2026-03-18 01:14:10,-5.13098,119.46358,Makassar
EV00685,D017,2026-03-18 02:17:53,-5.19242,119.44982,Makassar
EV00408,D042,2026-03-18 03:59:41,-6.82977,107.5914,Bandung
EV00411,D085,2026-03-18 04:14:35,3.57385,98.69167,Medan
EV03527,D065,2026-03-18 04:45:45,-7.27952,112.7695,Surabaya
EV00652,D032,2026-03-18 04:50:04,-5.18746,119.44927,Makassar
EV02167,D089,2026-03-18 05:48:15,-7.22003,112.79434,Surabaya
EV00291,D013,2026-03-18 06:18:18,-6.12134,106.74256,Jakarta
EV02299,D056,2026-03-18 08:02:11,-7.26844,112.78214,Surabaya
EV03416,D028,2026-03-18 08:26:27,-5.18239,119.45693,Makassar
EV00007,D053,2026-03-18 09:35:23,3.53782,98.66043,Medan
EV01517,D019,2026-03-18 09:43:32,-7.24071,112.71364,Surabaya
EV00650,D095,2026-03-18 10:01:42,-7.27217,112.76386,Surabaya
EV01081,D002,2026-03-18 10:25:10,-6.83481,107.66184,Bandung
EV00363,D090,2026-03-18 10:44:48,-6.89329,107.66918,Bandung
EV03709,D045,2026-03-18 10:52:12,-7.25465,112.79031,Surabaya
EV01258,D008,2026-03-18 10:57:19,-6.2138,106.77358,Jakarta
EV02446,D071,2026-03-18 11:40:48,-6.87838,107.62527,Bandung
EV02715,D036,2026-03-18 11:58:31,-6.11077,106.7795,Jakarta
EV01378,D072,2026-03-18 12:36:33,-5.10346,119.42625,Makassar
EV03719,D088,2026-03-18 12:53:30,-5.18338,119.40993,Makassar
EV00624,D062,2026-03-18 13:17:01,3.52027,98.61613,Medan
EV01870,D080,2026-03-18 14:42:08,-7.24084,112.78367,Surabaya
EV02673,D035,2026-03-18 14:44:08,3.61706,98.65141,Medan
EV03887,D089,2026-03-18 15:24:34,-7.25145,112.7574,Surabaya
EV03442,D005,2026-03-18 16:31:57,-6.84243,107.62338,Bandung
EV03708,D025,2026-03-18 17:30:44,3.50625,98.62436,Medan
EV01925,D092,2026-03-18 20:13:34,-6.89216,107.62532,Bandung
EV00202,D016,2026-03-18 20:29:37,-7.25157,112.76935,Surabaya
EV03741,D091,2026-03-18 20:36:35,-6.82725,107.61982,Bandung
EV02294,D025,2026-03-18 20:48:52,3.52841,98.66192,Medan
EV03679,D085,2026-03-18 21:30:39,3.52725,98.68121,Medan
EV00789,D028,2026-03-18 23:08:01,-5.18725,119.43484,Makassar
EV00155,D085,2026-03-18 23:46:27,3.63651,98.607,Medan
EV01635,D073,2026-03-18 23:55:30,-6.21621,106.74284,Jakarta
EV02292,D066,2026-03-19 00:45:10,-6.80062,107.52462,Bandung
EV00231,D053,2026-03-19 01:16:51,3.68025,98.62164,Medan
EV01580,D039,2026-03-19 02:15:06,-5.17806,119.48989,Makassar
EV03764,D005,2026-03-19 04:15:24,-6.82714,107.68584,Bandung
EV00435,D059,2026-03-19 04:25:26,-7.23327,112.75993,Surabaya
EV01978,D021,2026-03-19 06:06:08,3.68565,98.62701,Medan
EV01973,D080,2026-03-19 06:20:14,-7.23214,112.76936,Surabaya
EV01391,D071,2026-03-19 06:29:27,-6.87746,107.50193,Bandung
EV00569,D082,2026-03-19 08:25:05,-6.12129,106.8605,Jakarta
EV01169,D038,2026-03-19 09:22:17,-6.83081,107.68875,Bandung
EV02274,D045,2026-03-19 11:05:24,-7.28107,112.74531,Surabaya
EV00592,D083,2026-03-19 11:31:33,3.674,98.62637,Medan
EV01513,D004,2026-03-19 11:53:00,-7.26848,112.74882,Surabaya
EV00014,D015,2026-03-19 13:36:40,3.59643,98.62964,Medan
EV01244,D081,2026-03-19 14:37:23,-5.14133,119.41321,Makassar
EV00932,D050,2026-03-19 14:39:11,-5.16809,119.49285,Makassar
EV00673,D029,2026-03-19 15:12:36,-6.87892,107.68437,Bandung
EV01794,D054,2026-03-19 15:55:08,-5.12307,119.47501,Makassar
EV02621,D065,2026-03-19 16:12:10,-7.29853,112.73517,Surabaya
EV02664,D042,2026-03-19 16:14:20,-6.88537,107.69336,Bandung
EV00826,D064,2026-03-19 17:05:29,-5.13545,119.48731,Makassar
EV01300,D028,2026-03-19 17:22:51,-5.10846,119.42564,Makassar
EV02887,D066,2026-03-19 17:28:26,-6.82147,107.54059,Bandung
EV01947,D051,2026-03-19 18:06:08,-6.13328,106.83963,Jakarta
EV00488,D086,2026-03-19 18:29:01,-5.10186,119.41362,Makassar
EV00551,D004,2026-03-19 19:04:29,-7.29975,112.79661,Surabaya
EV00133,D083,2026-03-19 19:05:01,3.588,98.68974,Medan
EV01371,D058,2026-03-19 19:16:35,-5.18063,119.41232,Makassar
EV02215,D076,2026-03-19 20:33:43,3.57805,98.64738,Medan
EV02893,D088,2026-03-19 20:36:03,-5.1678,119.49044,Makassar
EV02857,D013,2026-03-19 22:10:39,-6.25747,106.77755,Jakarta
EV03720,D062,2026-03-19 22:26:18,3.53013,98.66419,Medan
EV03065,D070,2026-03-19 22:53:29,-7.2349,112.74677,Surabaya
EV02705,D059,2026-03-20 01:33:51,-7.24124,112.70098,Surabaya
EV01030,D031,2026-03-20 02:09:02,3.60318,98.62052,Medan
EV01622,D015,2026-03-20 02:14:59,3.56639,98.65139,Medan
EV01351,D075,2026-03-20 02:20:58,-7.22439,112.72238,Surabaya
EV00579,D008,2026-03-20 02:50:51,-6.17237,106.7869,Jakarta
EV01530,D068,2026-03-20 03:33:14,-6.83794,107.57072,Bandung
EV01937,D022,2026-03-20 04:21:38,3.63234,98.68375,Medan
EV01711,D014,2026-03-20 04:53:10,-7.20537,112.76532,Surabaya
EV02097,D048,2026-03-20 05:18:52,-5.18277,119.44009,Makassar
EV01768,D092,2026-03-20 05:31:27,-6.8158,107.54213,Bandung
